"Time since engine start(millis)","Unix Epoch Timestamp","Date/Time",unused,"AITS (blackair)",unused,unused,unused,"Battery Voltage(~12v)",unused,unused,unused,unused,unused,RPM
225998, 1478550188,"2016/11/7 20:23:8",3.49,85.99,,,4.06,14.09,4.16,13.92,4.16,-8.45,,2291
227000, 1478550189,"2016/11/7 20:23:9",3.43,83.87,,,4.05,14.06,4.16,12.33,4.16,-8.45,,2378
227999, 1478550190,"2016/11/7 20:23:10",3.38,82.05,,,4.06,14.09,4.16,13.92,4.16,-8.45,,2160
229000, 1478550191,"2016/11/7 20:23:11",3.30,79.03,,,4.00,13.89,4.16,12.33,4.16,-8.45,,2040
229999, 1478550192,"2016/11/7 20:23:12",3.28,78.05,,,4.05,14.06,4.16,12.33,4.16,-8.45,,2117
230999, 1478550193,"2016/11/7 20:23:13",3.32,79.80,,,3.98,13.82,4.16,12.33,4.16,-8.45,,1830
232000, 1478550194,"2016/11/7 20:23:14",3.35,81.12,,,3.71,12.87,4.16,12.33,4.16,-8.45,,1740
232999, 1478550195,"2016/11/7 20:23:15",3.39,82.42,,,3.63,12.60,4.16,12.33,4.16,-8.45,,1189
234000, 1478550196,"2016/11/7 20:23:16",3.43,83.87,,,3.65,12.67,4.16,12.33,4.16,-8.45,,900
234999, 1478550197,"2016/11/7 20:23:17",3.48,85.82,,,3.75,13.02,4.16,12.33,4.16,-8.45,,754
236000, 1478550198,"2016/11/7 20:23:18",3.54,88.04,,,3.90,13.53,4.16,13.92,4.16,-8.45,,1080
236999, 1478550199,"2016/11/7 20:23:19",3.59,89.70,,,4.03,13.99,4.16,13.92,4.16,-8.45,,1305
238000, 1478550200,"2016/11/7 20:23:20",3.60,89.86,,,4.04,14.02,4.16,13.92,4.16,-8.45,,1624
238999, 1478550201,"2016/11/7 20:23:21",3.52,87.19,,,4.06,14.07,4.16,12.33,4.16,-8.45,,1856
240000, 1478550202,"2016/11/7 20:23:22",3.42,83.69,,,3.99,13.84,4.16,12.33,4.16,-8.45,,1890
240999, 1478550203,"2016/11/7 20:23:23",3.40,82.79,,,4.02,13.94,4.16,12.33,4.16,-8.45,,1740
241998, 1478550204,"2016/11/7 20:23:24",3.40,82.79,,,4.04,14.02,4.16,12.33,4.16,-8.45,,2280
243000, 1478550205,"2016/11/7 20:23:25",3.37,81.87,,,4.06,14.07,4.18,21.82,4.16,-8.45,,2784
243999, 1478550206,"2016/11/7 20:23:26",3.40,82.79,,,4.03,13.99,4.17,17.09,4.16,-8.45,,2784
245000, 1478550207,"2016/11/7 20:23:27",3.45,84.76,,,4.04,14.02,4.16,13.92,4.16,-8.45,,2760
245999, 1478550208,"2016/11/7 20:23:28",3.47,85.47,,,4.05,14.06,4.17,15.51,4.16,-7.12,,2668
247000, 1478550209,"2016/11/7 20:23:29",3.48,85.82,,,4.04,14.01,4.16,12.33,4.16,-8.45,,2730
248000, 1478550210,"2016/11/7 20:23:30",3.50,86.51,,,4.04,14.02,4.16,12.33,4.15,-9.79,,2639
248999, 1478550211,"2016/11/7 20:23:31",3.48,85.64,,,4.05,14.06,4.16,12.33,4.16,-8.45,,2755
249999, 1478550212,"2016/11/7 20:23:32",3.47,85.29,,,4.04,14.02,4.16,13.92,4.16,-8.45,,2820
250999, 1478550213,"2016/11/7 20:23:33",3.46,85.12,,,4.01,13.92,4.16,13.92,4.16,-8.45,,2842
252000, 1478550214,"2016/11/7 20:23:34",3.42,83.51,,,4.04,14.02,4.22,32.73,4.16,-8.45,,2929
252998, 1478550215,"2016/11/7 20:23:35",3.32,79.60,,,4.05,14.06,4.16,12.33,4.16,-8.45,,3060
254000, 1478550216,"2016/11/7 20:23:36",3.27,77.85,,,4.03,13.97,4.16,13.92,4.15,-11.13,,2958
254999, 1478550217,"2016/11/7 20:23:37",3.34,80.56,,,4.05,14.06,4.16,13.92,4.16,-7.12,,3248
256000, 1478550218,"2016/11/7 20:23:38",3.35,80.93,,,4.06,14.07,4.17,17.09,4.16,-8.45,,3720
256999, 1478550219,"2016/11/7 20:23:39",3.36,81.50,,,4.07,14.12,4.16,13.92,4.16,-8.45,,3654
257999, 1478550220,"2016/11/7 20:23:40",3.38,82.24,,,4.05,14.04,4.16,12.33,4.16,-8.45,,2370
259000, 1478550221,"2016/11/7 20:23:41",3.39,82.60,,,4.03,13.97,4.16,13.92,4.16,-8.45,,1827
259999, 1478550222,"2016/11/7 20:23:42",3.43,83.87,,,4.05,14.06,4.16,12.33,4.15,-9.79,,2030
260999, 1478550223,"2016/11/7 20:23:43",3.51,86.68,,,4.03,13.99,4.16,13.92,4.16,-8.45,,2250
261999, 1379971664,"2165/165/165 165:27:44",3.52,87.02,,,4.00,13.87,4.17,15.51,4.16,-8.45,,2523
263000, 1478550225,"2016/11/7 20:23:45",3.54,88.04,,,4.05,14.04,4.17,15.51,4.15,-9.79,,3045
263999, 1478550226,"2016/11/7 20:23:46",3.57,89.04,,,4.07,14.11,4.16,13.92,4.16,-8.45,,2700
264999, 1478550227,"2016/11/7 20:23:47",3.58,89.37,,,4.06,14.09,4.19,24.96,4.16,-8.45,,1972
266000, 1478550228,"2016/11/7 20:23:48",3.60,90.02,,,4.08,14.14,4.20,28.08,4.16,-8.45,,2100
266999, 1478550229,"2016/11/7 20:23:49",3.65,91.62,,,4.05,14.06,4.16,12.33,4.16,-8.45,,1769
268000, 1478550230,"2016/11/7 20:23:50",3.71,93.34,,,4.05,14.04,4.16,12.33,4.16,-8.45,,1682
268998, 1478550231,"2016/11/7 20:23:51",3.73,94.10,,,4.04,14.01,4.16,12.33,4.16,-8.45,,1710
269999, 1478550232,"2016/11/7 20:23:52",3.77,95.45,,,4.05,14.04,4.16,12.33,4.16,-8.45,,1740
270999, 1478550233,"2016/11/7 20:23:53",3.79,96.04,,,4.04,14.01,4.16,13.92,4.16,-8.45,,1798
271998, 1478550234,"2016/11/7 20:23:54",3.80,96.33,,,4.04,14.01,4.16,12.33,4.16,-8.45,,2010
273000, 1478550235,"2016/11/7 20:23:55",3.81,96.48,,,3.99,13.84,4.16,13.92,4.16,-8.45,,1980
274000, 1478550236,"2016/11/7 20:23:56",3.83,97.06,,,4.03,13.99,4.16,13.92,4.16,-8.45,,1914
275000, 1478550237,"2016/11/7 20:23:57",3.81,96.62,,,4.06,14.07,4.17,17.09,4.16,-8.45,,1830
275999, 1478550238,"2016/11/7 20:23:58",3.69,92.88,,,4.03,13.99,4.16,13.92,4.16,-8.45,,1653
277000, 1478550239,"2016/11/7 20:23:59",3.51,86.68,,,4.08,14.14,4.16,12.33,4.15,-9.79,,1508
278000, 1478550240,"2016/11/7 20:24:0",3.33,80.18,,,4.06,14.09,4.16,12.33,4.15,-9.79,,1680
279000, 1478550241,"2016/11/7 20:24:1",3.25,76.86,,,4.06,14.07,4.16,12.33,4.16,-8.45,,1479
279999, 1478550242,"2016/11/7 20:24:2",3.38,82.05,,,4.03,13.99,4.16,12.33,4.16,-8.45,,1530
280999, 1478550243,"2016/11/7 20:24:3",3.51,86.68,,,4.07,14.11,4.16,12.33,4.16,-8.45,,1653
282000, 1478550244,"2016/11/7 20:24:4",3.63,90.83,,,4.04,14.01,4.16,12.33,4.16,-8.45,,1740
282999, 1478550245,"2016/11/7 20:24:5",3.69,92.72,,,4.07,14.11,4.16,13.92,4.16,-8.45,,1860
284000, 1478550246,"2016/11/7 20:24:6",3.66,91.94,,,3.99,13.85,4.16,13.92,4.16,-8.45,,1770
284999, 1478550247,"2016/11/7 20:24:7",3.58,89.20,,,4.04,14.02,4.19,24.96,4.16,-8.45,,1653
286000, 1478550248,"2016/11/7 20:24:8",3.64,91.15,,,4.04,14.01,4.17,17.09,4.16,-8.45,,1620
286998, 1478550249,"2016/11/7 20:24:9",3.70,93.18,,,4.03,13.97,4.17,18.67,4.16,-8.45,,1624
288000, 1478550250,"2016/11/7 20:24:10",3.75,94.70,,,4.05,14.04,4.16,13.92,4.15,-11.13,,2040
289000, 1478550251,"2016/11/7 20:24:11",3.75,94.85,,,4.03,13.99,4.16,12.33,4.15,-9.79,,1421
289999, 1478550252,"2016/11/7 20:24:12",3.77,95.30,,,4.03,13.99,4.16,12.33,4.16,-8.45,,1711
291000, 1478550253,"2016/11/7 20:24:13",3.82,96.91,,,4.05,14.04,4.21,31.18,4.16,-8.45,,2010
291999, 1478550254,"2016/11/7 20:24:14",3.80,96.33,,,4.02,13.94,4.16,13.92,4.16,-8.45,,2088
292999, 1478550255,"2016/11/7 20:24:15",3.77,95.30,,,4.03,13.99,4.16,13.92,4.16,-8.45,,1972
294000, 1366489456,"2165/165/15 20:24:16",3.75,94.55,,,4.04,14.02,4.16,13.92,4.16,-8.45,,1890
295000, 1478550257,"2016/11/7 20:24:17",3.74,94.40,,,4.00,13.89,4.16,13.92,4.16,-8.45,,2001
295999, 1478550258,"2016/11/7 20:24:18",3.74,94.25,,,4.05,14.06,4.17,15.51,4.15,-9.79,,2059
296999, 1478550259,"2016/11/7 20:24:19",3.76,95.00,,,4.06,14.09,4.17,15.51,4.16,-8.45,,2160
298000, 1478550260,"2016/11/7 20:24:20",3.75,94.70,,,4.04,14.02,4.16,13.92,4.16,-8.45,,2233
298999, 1478550261,"2016/11/7 20:24:21",3.72,93.80,,,4.05,14.06,4.17,15.51,4.16,-8.45,,2204
299999, 1478550262,"2016/11/7 20:24:22",3.68,92.41,,,4.04,14.01,4.19,24.96,4.16,-8.45,,2190
300999, 1478550263,"2016/11/7 20:24:23",3.71,93.34,,,4.04,14.02,4.17,15.51,4.16,-8.45,,2291
302000, 1478550264,"2016/11/7 20:24:24",3.73,94.10,,,4.06,14.07,4.16,13.92,4.16,-8.45,,2460
302998, 1478550265,"2016/11/7 20:24:25",3.75,94.55,,,4.05,14.04,4.16,13.92,4.16,-8.45,,2523
303998, 1478550266,"2016/11/7 20:24:26",3.73,93.95,,,4.04,14.02,4.18,21.82,4.16,-8.45,,2523
304999, 1478550267,"2016/11/7 20:24:27",3.72,93.80,,,4.05,14.06,4.17,17.09,4.16,-8.45,,2520
305998, 1478550268,"2016/11/7 20:24:28",3.72,93.80,,,4.03,13.97,4.16,13.92,4.16,-8.45,,2550
306999, 1478550269,"2016/11/7 20:24:29",3.75,94.55,,,4.05,14.06,4.17,15.51,4.16,-8.45,,2378
307998, 1478550270,"2016/11/7 20:24:30",3.79,95.89,,,4.03,13.97,4.16,13.92,4.16,-8.45,,2610
309000, 1379979985,"2165/165/165 165:165:85",3.92,99.59,,,3.40,11.80,4.17,17.09,4.16,-8.45,,2552
584999, 1478550547,"2016/11/7 20:29:7",3.92,99.59,,,3.43,11.91,4.17,15.51,4.16,-8.45,,2552
585999, 1478550548,"2016/11/7 20:29:8",3.92,99.73,,,3.02,10.48,4.17,15.51,4.16,-8.45,,2552
586999, 1478550549,"2016/11/7 20:29:9",3.92,99.59,,,3.09,10.70,4.17,15.51,4.16,-8.45,,2552
588000, 1478550550,"2016/11/7 20:29:10",3.92,99.59,,,3.15,10.94,4.17,15.51,4.16,-8.45,,0
588999, 1478550551,"2016/11/7 20:29:11",3.92,99.73,,,3.43,11.91,4.17,15.51,4.16,-8.45,,0
590000, 1478550552,"2016/11/7 20:29:12",3.94,100.27,,,3.54,12.30,4.17,17.09,4.16,-8.45,,672
590999, 1478550553,"2016/11/7 20:29:13",3.96,100.81,,,3.60,12.48,4.17,15.51,4.16,-8.45,,812
592000, 1478550554,"2016/11/7 20:29:14",3.98,101.35,,,3.75,12.99,4.17,15.51,4.16,-8.45,,1050
593000, 1478550555,"2016/11/7 20:29:15",4.02,102.40,,,3.83,13.29,4.17,15.51,4.16,-8.45,,1305
593999, 1478550556,"2016/11/7 20:29:16",4.04,102.92,,,3.98,13.82,4.17,15.51,4.16,-8.45,,1209
594999, 1478550557,"2016/11/7 20:29:17",4.04,103.05,,,3.96,13.72,4.17,15.51,4.16,-8.45,,1160
595999, 1478550558,"2016/11/7 20:29:18",4.05,103.18,,,3.96,13.75,4.17,15.51,4.16,-8.45,,1972
597000, 1478550559,"2016/11/7 20:29:19",4.06,103.57,,,3.98,13.82,4.17,15.51,4.15,-9.79,,2100
597999, 1478550560,"2016/11/7 20:29:20",4.06,103.57,,,3.95,13.68,4.17,15.51,4.16,-8.45,,1827
599000, 1478550561,"2016/11/7 20:29:21",4.08,103.95,,,4.00,13.87,4.17,15.51,4.16,-8.45,,2010
599998, 1478550562,"2016/11/7 20:29:22",4.09,104.20,,,3.99,13.84,4.17,15.51,4.16,-8.45,,1827
600998, 1478550563,"2016/11/7 20:29:23",4.09,104.33,,,4.01,13.90,4.17,15.51,4.16,-8.45,,1798
602000, 1478550564,"2016/11/7 20:29:24",4.09,104.33,,,3.97,13.79,4.17,15.51,4.16,-8.45,,1740
602999, 1478550565,"2016/11/7 20:29:25",4.09,104.33,,,3.94,13.67,4.17,15.51,4.17,-4.45,,1798
604000, 1478550566,"2016/11/7 20:29:26",4.10,104.58,,,4.01,13.92,4.17,15.51,4.16,-7.12,,2030
604998, 1478550567,"2016/11/7 20:29:27",4.11,104.70,,,4.03,13.97,4.17,15.51,4.16,-8.45,,2100
606000, 1478550568,"2016/11/7 20:29:28",4.11,104.83,,,4.02,13.96,4.17,15.51,4.15,-9.79,,1972
606999, 1478550569,"2016/11/7 20:29:29",4.12,104.95,,,3.73,12.94,4.17,15.51,4.16,-8.45,,2117
608000, 1478550570,"2016/11/7 20:29:30",4.17,106.31,,,3.77,13.07,4.17,15.51,4.15,-11.13,,2100
608999, 1478550571,"2016/11/7 20:29:31",4.23,107.74,,,3.79,13.16,4.17,15.51,4.16,-8.45,,2088
609999, 1478550572,"2016/11/7 20:29:32",4.27,108.68,,,3.78,13.13,4.17,15.51,4.16,-8.45,,2190
610999, 1478550573,"2016/11/7 20:29:33",4.30,109.48,,,3.81,13.23,4.17,15.51,4.16,-8.45,,2117
611998, 1478550574,"2016/11/7 20:29:34",4.33,110.16,,,3.81,13.23,4.17,15.51,4.16,-8.45,,2175
612999, 1478550575,"2016/11/7 20:29:35",4.35,110.50,,,3.78,13.13,4.17,15.51,4.16,-7.12,,2160
613999, 1478550576,"2016/11/7 20:29:36",4.36,110.72,,,3.78,13.11,4.17,15.51,4.16,-8.45,,2233
614999, 1478550577,"2016/11/7 20:29:37",4.37,111.05,,,3.82,13.24,4.17,15.51,4.16,-8.45,,2204
616000, 1478550578,"2016/11/7 20:29:38",4.38,111.27,,,3.79,13.16,4.17,15.51,4.16,-8.45,,2250
616998, 1478550579,"2016/11/7 20:29:39",4.39,111.49,,,3.80,13.19,4.17,15.51,4.16,-8.45,,2175
617999, 1478550580,"2016/11/7 20:29:40",4.39,111.60,,,3.81,13.23,4.17,15.51,4.16,-8.45,,2233
618999, 1478550581,"2016/11/7 20:29:41",4.40,111.71,,,3.89,13.50,4.17,17.09,4.16,-8.45,,2117
620000, 1478550582,"2016/11/7 20:29:42",4.41,111.93,,,3.96,13.72,4.16,13.92,4.16,-8.45,,2233
620998, 1478550583,"2016/11/7 20:29:43",4.42,112.14,,,3.97,13.77,4.17,15.51,4.16,-8.45,,2670
622000, 1478550584,"2016/11/7 20:29:44",4.42,112.25,,,3.91,13.57,4.16,13.92,4.16,-8.45,,2929
622999, 1478550585,"2016/11/7 20:29:45",4.43,112.36,,,3.72,12.89,4.16,13.92,4.16,-8.45,,2958
624000, 1478550586,"2016/11/7 20:29:46",4.43,112.36,,,3.74,12.97,4.16,13.92,4.16,-8.45,,1680
624999, 1478550587,"2016/11/7 20:29:47",4.43,112.36,,,3.63,12.60,4.16,13.92,4.16,-8.45,,1218
625998, 1478550588,"2016/11/7 20:29:48",4.42,112.25,,,3.59,12.46,4.16,13.92,4.16,-8.45,,1200
626999, 1478550589,"2016/11/7 20:29:49",4.42,112.25,,,3.55,12.33,4.16,13.92,4.16,-8.45,,1102
627999, 1478550590,"2016/11/7 20:29:50",4.42,112.14,,,3.52,12.19,4.16,13.92,4.16,-8.45,,899
629000, 1478550591,"2016/11/7 20:29:51",4.42,112.14,,,3.50,12.13,4.17,15.51,4.16,-8.45,,840
629999, 1478550592,"2016/11/7 20:29:52",4.41,112.04,,,3.46,11.99,4.16,13.92,4.16,-8.45,,725
630999, 1478550593,"2016/11/7 20:29:53",4.40,111.82,,,3.48,12.08,4.16,13.92,4.16,-8.45,,841
631999, 1478550594,"2016/11/7 20:29:54",4.40,111.82,,,3.48,12.08,4.16,13.92,4.16,-8.45,,899
632998, 1478550595,"2016/11/7 20:29:55",4.40,111.71,,,3.45,11.97,4.16,13.92,4.16,-8.45,,870
634000, 1478550596,"2016/11/7 20:29:56",4.39,111.60,,,3.45,11.97,4.16,13.92,4.16,-8.45,,812
634999, 1478550597,"2016/11/7 20:29:57",4.39,111.49,,,3.46,11.99,4.16,13.92,4.15,-9.79,,841
636000, 1478550598,"2016/11/7 20:29:58",4.38,111.38,,,3.44,11.94,4.16,13.92,4.16,-8.45,,783
637000, 1478550599,"2016/11/7 20:29:59",4.38,111.38,,,3.41,11.84,4.16,13.92,4.16,-8.45,,810
638000, 1478550600,"2016/11/7 20:30:0",4.38,111.16,,,3.42,11.86,4.16,13.92,4.15,-9.79,,812
639000, 1478550601,"2016/11/7 20:30:1",4.37,111.05,,,3.41,11.82,4.16,13.92,4.16,-8.45,,754
640000, 1478550602,"2016/11/7 20:30:2",4.37,110.94,,,3.40,11.79,4.16,13.92,4.16,-8.45,,780
641000, 1478550603,"2016/11/7 20:30:3",4.35,110.61,,,3.39,11.77,4.16,13.92,4.16,-8.45,,720
641999, 1478550604,"2016/11/7 20:30:4",4.35,110.50,,,3.46,11.99,4.16,13.92,4.16,-8.45,,754
643000, 1478550605,"2016/11/7 20:30:5",4.34,110.38,,,3.48,12.06,4.16,13.92,4.16,-8.45,,990
643999, 1478550606,"2016/11/7 20:30:6",4.33,110.16,,,3.50,12.13,4.16,13.92,4.16,-8.45,,1073
645000, 1478550607,"2016/11/7 20:30:7",4.33,110.16,,,3.49,12.11,4.16,13.92,4.15,-11.13,,1131
645998, 1478550608,"2016/11/7 20:30:8",4.33,110.16,,,3.49,12.09,4.16,13.92,4.16,-8.45,,1160
647000, 1478550609,"2016/11/7 20:30:9",4.33,110.16,,,3.44,11.94,4.16,13.92,4.15,-9.79,,1110
647999, 1478550610,"2016/11/7 20:30:10",4.34,110.27,,,3.47,12.02,4.16,12.33,4.16,-8.45,,1073
648998, 1478550611,"2016/11/7 20:30:11",4.35,110.50,,,3.47,12.02,4.16,13.92,4.16,-8.45,,1110
650000, 1478550612,"2016/11/7 20:30:12",4.35,110.50,,,3.46,12.01,4.16,13.92,4.16,-8.45,,1073
650999, 1478550613,"2016/11/7 20:30:13",4.36,110.72,,,3.45,11.97,4.16,13.92,4.16,-8.45,,1015
652000, 1478550614,"2016/11/7 20:30:14",4.36,110.83,,,3.33,11.53,4.16,12.33,4.16,-8.45,,1050
652999, 1478550615,"2016/11/7 20:30:15",4.37,110.94,,,3.35,11.63,4.17,15.51,4.16,-8.45,,725
653999, 1478550616,"2016/11/7 20:30:16",4.38,111.27,,,3.48,12.08,4.17,15.51,4.16,-8.45,,725
654999, 1478550617,"2016/11/7 20:30:17",4.39,111.60,,,3.48,12.06,4.17,15.51,4.15,-11.13,,960
656000, 1478550618,"2016/11/7 20:30:18",4.40,111.71,,,3.47,12.02,4.16,13.92,4.16,-8.45,,1508
656999, 1478550619,"2016/11/7 20:30:19",4.41,111.93,,,3.44,11.94,4.17,15.51,4.16,-8.45,,1320
657999, 1478550620,"2016/11/7 20:30:20",4.42,112.14,,,3.36,11.65,4.16,13.92,4.16,-8.45,,1102
659000, 1478550621,"2016/11/7 20:30:21",4.42,112.14,,,3.34,11.60,4.16,13.92,4.16,-8.45,,840
659999, 1478550622,"2016/11/7 20:30:22",4.42,112.14,,,3.34,11.58,4.16,13.92,4.16,-8.45,,840
661000, 1478550623,"2016/11/7 20:30:23",4.41,112.04,,,3.34,11.60,4.17,15.51,4.16,-8.45,,378
661999, 1478550624,"2016/11/7 20:30:24",4.41,111.93,,,3.34,11.58,4.16,13.92,4.16,-8.45,,378
663000, 1478550625,"2016/11/7 20:30:25",4.40,111.82,,,3.31,11.47,4.16,13.92,4.16,-8.45,,378
663998, 1478550626,"2016/11/7 20:30:26",4.40,111.71,,,3.05,10.58,4.16,13.92,4.16,-8.45,,378
664998, 1478550627,"2016/11/7 20:30:27",4.39,111.49,,,3.37,11.69,4.16,13.92,4.16,-8.45,,378
666000, 1478550628,"2016/11/7 20:30:28",4.38,111.16,,,3.43,11.89,4.17,15.51,4.16,-8.45,,324
666999, 1478550629,"2016/11/7 20:30:29",4.38,111.16,,,3.46,11.99,4.17,15.51,4.16,-8.45,,1015
668000, 1478550630,"2016/11/7 20:30:30",4.37,110.94,,,3.47,12.04,4.17,15.51,4.16,-8.45,,1200
668999, 1478550631,"2016/11/7 20:30:31",4.36,110.72,,,3.50,12.14,4.17,15.51,4.16,-8.45,,1363
670000, 1478550632,"2016/11/7 20:30:32",4.35,110.50,,,3.41,11.84,4.17,15.51,4.16,-8.45,,1590
670998, 1478550633,"2016/11/7 20:30:33",4.33,110.16,,,3.47,12.02,4.17,15.51,4.16,-8.45,,1276
671998, 1478550634,"2016/11/7 20:30:34",4.32,109.82,,,3.45,11.97,4.17,17.09,4.16,-8.45,,1305
672999, 1478550635,"2016/11/7 20:30:35",4.30,109.37,,,3.38,11.74,4.17,15.51,4.16,-8.45,,1470
673998, 1478550636,"2016/11/7 20:30:36",4.29,109.14,,,3.42,11.86,4.21,31.18,3.98,-57.27,,841
674999, 1478550637,"2016/11/7 20:30:37",4.28,109.02,,,3.48,12.08,4.17,15.51,4.16,-8.45,,986
675998, 1478550638,"2016/11/7 20:30:38",4.27,108.79,,,3.48,12.06,4.16,13.92,4.16,-8.45,,1530
677000, 1478550639,"2016/11/7 20:30:39",4.27,108.79,,,3.47,12.04,4.16,13.92,4.16,-8.45,,1392
677999, 1478550640,"2016/11/7 20:30:40",4.27,108.79,,,3.47,12.02,4.16,13.92,4.16,-8.45,,1334
678999, 1478550641,"2016/11/7 20:30:41",4.27,108.79,,,3.46,12.01,4.17,18.67,4.16,-8.45,,1290
679999, 1478550642,"2016/11/7 20:30:42",4.26,108.56,,,3.47,12.02,4.17,15.51,4.16,-8.45,,1218
680999, 1478550643,"2016/11/7 20:30:43",4.26,108.56,,,3.48,12.08,4.18,20.25,4.16,-8.45,,1260
681999, 1478550644,"2016/11/7 20:30:44",4.26,108.56,,,3.56,12.35,4.17,15.51,4.16,-8.45,,1334
682999, 1478550645,"2016/11/7 20:30:45",4.25,108.33,,,3.58,12.43,4.18,20.25,4.16,-8.45,,1595
684000, 1478550646,"2016/11/7 20:30:46",4.23,107.86,,,3.61,12.52,4.17,15.51,4.15,-9.79,,1500
684999, 1478550647,"2016/11/7 20:30:47",4.20,107.15,,,3.60,12.50,4.21,29.63,4.15,-11.13,,1566
686000, 1478550648,"2016/11/7 20:30:48",4.16,105.94,,,3.68,12.77,4.18,20.25,4.16,-8.45,,1650
686999, 1478550649,"2016/11/7 20:30:49",4.07,103.82,,,3.70,12.82,4.16,13.92,4.16,-8.45,,1680
688000, 1478550650,"2016/11/7 20:30:50",3.99,101.75,,,3.68,12.77,4.17,17.09,4.16,-8.45,,1711
689000, 1478550651,"2016/11/7 20:30:51",3.98,101.35,,,3.73,12.92,4.17,18.67,4.16,-8.45,,1827
689999, 1478550652,"2016/11/7 20:30:52",3.96,100.81,,,3.75,13.02,4.17,17.09,4.16,-8.45,,1885
691000, 1478550653,"2016/11/7 20:30:53",3.91,99.45,,,3.78,13.11,4.17,15.51,4.16,-8.45,,2001
691998, 1478550654,"2016/11/7 20:30:54",3.87,98.34,,,3.80,13.19,4.17,15.51,4.16,-8.45,,2070
693000, 1478550655,"2016/11/7 20:30:55",3.84,97.49,,,3.82,13.24,4.16,13.92,4.16,-8.45,,2088
693999, 1478550656,"2016/11/7 20:30:56",3.83,97.20,,,3.81,13.23,4.17,15.51,4.16,-8.45,,1769
695000, 1478550657,"2016/11/7 20:30:57",3.83,97.06,,,3.85,13.35,4.17,17.09,4.16,-8.45,,1740
695999, 1478550658,"2016/11/7 20:30:58",3.83,97.06,,,3.80,13.19,4.17,17.09,4.16,-8.45,,1827
696999, 1478550659,"2016/11/7 20:30:59",3.81,96.62,,,3.89,13.48,4.17,15.51,4.16,-8.45,,1914
698000, 1478550660,"2016/11/7 20:31:0",3.84,97.49,,,3.87,13.43,4.22,32.73,4.16,-8.45,,1860
698999, 1478550661,"2016/11/7 20:31:1",3.86,98.05,,,3.88,13.45,4.17,18.67,4.16,-8.45,,1856
700000, 1478550662,"2016/11/7 20:31:2",3.84,97.49,,,3.91,13.55,4.22,34.27,4.16,-7.12,,1827
701000, 1478550663,"2016/11/7 20:31:3",3.83,97.20,,,3.91,13.57,4.17,15.51,4.16,-8.45,,1890
702000, 1478550664,"2016/11/7 20:31:4",3.82,96.77,,,3.91,13.55,4.17,18.67,4.16,-8.45,,1972
703000, 1478550665,"2016/11/7 20:31:5",3.82,96.91,,,3.80,13.19,4.16,13.92,4.16,-7.12,,1920
704000, 1478550666,"2016/11/7 20:31:6",3.78,95.74,,,3.83,13.28,4.16,13.92,4.16,-8.45,,1711
705000, 1478550667,"2016/11/7 20:31:7",3.76,95.00,,,3.83,13.29,4.17,15.51,4.16,-8.45,,1537
705999, 1478550668,"2016/11/7 20:31:8",3.75,94.55,,,3.88,13.46,4.16,13.92,4.16,-8.45,,1508
707000, 1478550669,"2016/11/7 20:31:9",3.75,94.70,,,3.87,13.43,4.17,18.67,4.16,-8.45,,1620
707999, 1478550670,"2016/11/7 20:31:10",3.72,93.64,,,3.93,13.63,4.17,17.09,4.15,-11.13,,1624
709000, 1478550671,"2016/11/7 20:31:11",3.71,93.34,,,4.00,13.87,4.17,15.51,4.16,-8.45,,1740
709998, 1478550672,"2016/11/7 20:31:12",3.73,94.10,,,4.00,13.87,4.16,13.92,4.16,-8.45,,1856
710999, 1478550673,"2016/11/7 20:31:13",3.78,95.74,,,3.98,13.80,4.18,21.82,4.16,-8.45,,1885
711998, 1478550674,"2016/11/7 20:31:14",3.85,97.63,,,4.01,13.90,4.17,15.51,4.16,-8.45,,2001
712999, 1478550675,"2016/11/7 20:31:15",3.86,97.91,,,4.00,13.89,4.17,17.09,4.16,-8.45,,2175
714000, 1478550676,"2016/11/7 20:31:16",3.86,98.05,,,3.99,13.84,4.17,15.51,4.16,-8.45,,2280
714999, 1478550677,"2016/11/7 20:31:17",3.88,98.62,,,3.99,13.84,4.21,29.63,4.16,-8.45,,2175
715999, 1478550678,"2016/11/7 20:31:18",3.90,99.17,,,4.01,13.90,4.16,13.92,4.16,-8.45,,2070
716999, 1478550679,"2016/11/7 20:31:19",3.91,99.31,,,3.98,13.82,4.16,13.92,4.16,-8.45,,2040
718000, 1478550680,"2016/11/7 20:31:20",3.95,100.54,,,3.96,13.74,4.25,41.94,4.16,-8.45,,2070
718999, 1478550681,"2016/11/7 20:31:21",3.96,100.95,,,4.00,13.87,4.24,38.88,4.16,-8.45,,2001
719998, 1478550682,"2016/11/7 20:31:22",3.96,100.68,,,4.00,13.87,4.17,15.51,4.16,-8.45,,2010
720999, 1478550683,"2016/11/7 20:31:23",3.94,100.27,,,4.01,13.90,4.17,15.51,4.16,-8.45,,1943
721999, 1478550684,"2016/11/7 20:31:24",3.96,100.95,,,4.00,13.89,4.17,17.09,4.16,-8.45,,1943
723000, 1478550685,"2016/11/7 20:31:25",3.93,99.86,,,4.00,13.87,4.17,15.51,4.16,-8.45,,2340
723999, 1478550686,"2016/11/7 20:31:26",3.90,99.17,,,4.01,13.90,4.17,17.09,4.16,-8.45,,2349
